epoch,knn_accuracy,step,train_discriminator_loss,train_generator_loss,validation_discriminator_loss,validation_generator_loss
6,,3049,0.0759330689907074,0.8400954604148865,,
6,,3099,0.007867098785936832,0.9831309914588928,,
6,,3149,0.007037665694952011,1.1488761901855469,,
6,,3199,0.004369003232568502,1.0187909603118896,,
6,0.5680394768714905,3219,,,0.39659297466278076,0.22614598274230957
7,,3249,0.00677948584780097,0.9397097826004028,,
7,,3299,0.0388791561126709,0.7477726340293884,,
7,,3349,0.10558922588825226,0.6724194288253784,,
7,,3399,0.004717736970633268,1.131205677986145,,
7,,3449,0.017008401453495026,0.9085537791252136,,
7,,3499,0.06129864230751991,1.0919761657714844,,
7,,3549,0.030029263347387314,1.0688018798828125,,
7,,3599,0.024837423115968704,1.2479232549667358,,
7,,3649,0.015226691029965878,0.9925388097763062,,
7,0.5271093249320984,3679,,,0.3558550477027893,0.3396536707878113
8,,3699,0.06722718477249146,0.9606235027313232,,
8,,3749,0.013432387262582779,1.0875407457351685,,
8,,3799,0.032441966235637665,1.2529358863830566,,
8,,3849,0.10227901488542557,0.9406524896621704,,
8,,3899,0.050648681819438934,1.5017759799957275,,
8,,3949,0.2583722174167633,0.5239244699478149,,
8,,3999,0.11091511696577072,1.2709078788757324,,
8,,4049,0.0828728899359703,1.2705110311508179,,
8,,4099,0.05783037096261978,1.3101348876953125,,
8,0.49799981713294983,4139,,,0.3639371395111084,0.49393123388290405
9,,4149,0.1359342336654663,0.9614521265029907,,
9,,4199,0.15959341824054718,1.690038800239563,,
9,,4249,0.052903272211551666,0.8514086604118347,,
9,,4299,0.092396080493927,0.9139492511749268,,
9,,4349,0.0883089229464531,1.104418396949768,,
9,,4399,0.1592492163181305,1.645916223526001,,
9,,4449,0.07910969853401184,1.0044511556625366,,
9,,4499,0.35152751207351685,1.0654911994934082,,
9,,4549,0.06764045357704163,0.9242008924484253,,
9,,4599,0.2490244209766388,1.1225366592407227,,
9,0.4984208047389984,4599,,,0.3478076756000519,0.8061988949775696
10,,4649,0.08805373311042786,1.0724995136260986,,
10,,4699,0.07595610618591309,1.3403048515319824,,
10,,4749,0.03931380808353424,1.5306025743484497,,
10,,4799,0.11167894303798676,1.074791669845581,,
10,,4849,0.046170104295015335,1.205033540725708,,
10,,4899,0.10989934206008911,1.282047986984253,,
10,,4949,0.19641220569610596,1.8514609336853027,,
10,,4999,0.1008523628115654,1.3130943775177002,,
10,,5049,0.24679185450077057,2.146498680114746,,
10,0.4633397161960602,5059,,,0.3711850643157959,0.6451883912086487
11,,5099,0.07316245883703232,1.2786941528320312,,
11,,5149,0.07934802025556564,1.0602049827575684,,
11,,5199,0.09213719516992569,1.3116226196289062,,
11,,5249,0.12358568608760834,1.3512067794799805,,
11,,5299,0.0340697206556797,1.1767797470092773,,
11,,5349,0.16443520784378052,0.9092031717300415,,
11,,5399,0.209455668926239,1.833794116973877,,
11,,5449,0.039519961923360825,1.2794885635375977,,
11,,5499,0.11460625380277634,1.549222469329834,,
11,0.517028272151947,5519,,,0.36869457364082336,0.6568642258644104
12,,5549,0.11566857248544693,1.4405865669250488,,
12,,5599,0.11957024037837982,1.2426748275756836,,
12,,5649,0.08172116428613663,0.9857572317123413,,
12,,5699,0.1525944322347641,1.1734380722045898,,
12,,5749,0.0640559196472168,1.1336510181427002,,
12,,5799,0.10044845938682556,1.7700490951538086,,
12,,5849,0.08191142231225967,1.4314186573028564,,
12,,5899,0.06622877717018127,1.6669127941131592,,
12,,5949,0.08345095813274384,1.3039209842681885,,
12,0.5386448502540588,5979,,,0.35123416781425476,0.6756225228309631
13,,5999,0.23487310111522675,2.037148952484131,,
13,,6049,0.17887435853481293,1.1020238399505615,,
13,,6099,0.06006235256791115,1.670333981513977,,
13,,6149,0.11211834102869034,1.1346099376678467,,
13,,6199,0.13933448493480682,0.9283735156059265,,
13,,6249,0.12226403504610062,0.8988673686981201,,
13,,6299,0.0420110747218132,1.4686088562011719,,
13,,6349,0.09005521237850189,0.9402660131454468,,
13,,6399,0.0625588670372963,1.0442935228347778,,
13,0.5522652268409729,6439,,,0.29328426718711853,0.6942593455314636
14,,6449,0.09849784523248672,1.5322341918945312,,
14,,6499,0.07958005368709564,1.2764039039611816,,
14,,6549,0.07067137211561203,1.7013013362884521,,
14,,6599,0.04065139219164848,1.2393896579742432,,
14,,6649,0.15492163598537445,1.0424473285675049,,
14,,6699,0.13178810477256775,1.0388894081115723,,
14,,6749,0.21382951736450195,1.5687990188598633,,
14,,6799,0.07311316579580307,0.8562212586402893,,
14,,6849,0.19091466069221497,1.4602161645889282,,
14,,6899,0.12420549988746643,1.0122652053833008,,
14,0.5837869644165039,6899,,,0.29641246795654297,0.6931110620498657
15,,6949,0.10951411724090576,1.5853497982025146,,
15,,6999,0.06568819284439087,1.7572875022888184,,
15,,7049,0.20106081664562225,0.7702904939651489,,
15,,7099,0.12269370257854462,0.7659621238708496,,
15,,7149,0.18011599779129028,1.5158817768096924,,
15,,7199,0.07993322610855103,0.788658082485199,,
15,,7249,0.08265084028244019,1.7919352054595947,,
15,,7299,0.1796053647994995,1.242933988571167,,
15,,7349,0.09937122464179993,1.8846335411071777,,
15,0.5909613370895386,7359,,,0.33171114325523376,0.56633061170578
16,,7399,0.13260041177272797,1.6162848472595215,,
16,,7449,0.059730902314186096,1.2841973304748535,,
16,,7499,0.03874954208731651,1.138910174369812,,
16,,7549,0.0789143294095993,1.3475005626678467,,
16,,7599,0.10676422715187073,0.955703616142273,,
16,,7649,0.07821039855480194,0.7722408771514893,,
16,,7699,0.09030536562204361,1.1359177827835083,,
16,,7749,0.24267403781414032,0.9995336532592773,,
16,,7799,0.06305679678916931,1.5031044483184814,,
16,0.5752405524253845,7819,,,0.3567536771297455,0.6826868057250977
17,,7849,0.08884381502866745,1.3336527347564697,,
17,,7899,0.07365567982196808,1.2075762748718262,,
17,,7949,0.04476192593574524,1.2806843519210815,,
17,,7999,0.14836478233337402,1.5169177055358887,,
17,,8049,0.06249343231320381,1.0525866746902466,,
17,,8099,0.2028060257434845,2.1187689304351807,,
17,,8149,0.11973640322685242,1.157868504524231,,
17,,8199,0.14380832016468048,1.9705933332443237,,
17,,8249,0.08147920668125153,0.8872308135032654,,
17,0.5877405405044556,8279,,,0.2898344397544861,0.6337183117866516
18,,8299,0.06175696849822998,1.8490965366363525,,
18,,8349,0.2463844120502472,1.5498206615447998,,
18,,8399,0.032469749450683594,1.293578863143921,,
18,,8449,0.05886201933026314,0.9524021148681641,,
18,,8499,0.09026491641998291,1.3722527027130127,,
18,,8549,0.05643625184893608,1.057174563407898,,
18,,8599,0.04929324612021446,1.2284654378890991,,
18,,8649,0.10550755262374878,1.3476276397705078,,
18,,8699,0.044217951595783234,1.2181832790374756,,
18,0.5986435413360596,8739,,,0.29858431220054626,0.6073156595230103
19,,8749,0.09312320500612259,1.5860713720321655,,
19,,8799,0.05967080593109131,1.455021858215332,,
19,,8849,0.037388261407613754,1.1668742895126343,,
19,,8899,0.12690791487693787,0.7399713397026062,,
19,,8949,0.06112455949187279,1.4075937271118164,,
19,,8999,0.09606772661209106,1.6024926900863647,,
19,,9049,0.18265169858932495,0.5701085329055786,,
19,,9099,0.1202583834528923,1.1799440383911133,,
19,,9149,0.09045025706291199,0.9697188138961792,,
19,,9199,0.31144651770591736,0.6639784574508667,,
19,0.588263988494873,9199,,,0.3585922122001648,0.7177876234054565
20,,9249,0.06614864617586136,1.1908988952636719,,
20,,9299,0.07360713183879852,1.0261707305908203,,
20,,9349,0.06100824102759361,1.0065433979034424,,
20,,9399,0.09361498802900314,1.308699131011963,,
20,,9449,0.13670065999031067,0.6038553714752197,,
20,,9499,0.03249417245388031,0.9325587749481201,,
20,,9549,0.22729717195034027,1.3472052812576294,,
20,,9599,0.04738008230924606,1.310862421989441,,
20,,9649,0.06524724513292313,1.0130209922790527,,
20,0.5810762643814087,9659,,,0.3242979049682617,0.49845534563064575
21,,9699,0.046033699065446854,1.0613069534301758,,
21,,9749,0.24269047379493713,0.5066269040107727,,
21,,9799,0.11605548858642578,0.9743949174880981,,
21,,9849,0.043095339089632034,1.3160724639892578,,
21,,9899,0.06984644383192062,1.6031180620193481,,
21,,9949,0.09265368431806564,1.230764389038086,,
21,,9999,0.18128708004951477,0.8093137741088867,,
21,,10049,0.03236529231071472,1.4022016525268555,,
21,,10099,0.12063884735107422,0.8048522472381592,,
21,0.561225950717926,10119,,,0.34840163588523865,0.535575270652771
22,,10149,0.03661075234413147,1.0491588115692139,,
22,,10199,0.039618708193302155,1.2019116878509521,,
22,,10249,0.19173112511634827,1.317434549331665,,
22,,10299,0.0312715545296669,1.4273313283920288,,
22,,10349,0.03596852347254753,1.2618671655654907,,
22,,10399,0.01751844771206379,0.9836357831954956,,
22,,10449,0.3160320222377777,1.2706315517425537,,
22,,10499,0.05019121989607811,0.8864305019378662,,
22,,10549,0.029741866514086723,1.388254165649414,,
22,0.554840087890625,10579,,,0.3431968092918396,0.5399008393287659
23,,10599,0.08356399834156036,1.2610933780670166,,
23,,10649,0.09746059030294418,1.4042396545410156,,
23,,10699,0.047085896134376526,0.8374298810958862,,
23,,10749,0.02316139079630375,1.3633261919021606,,
23,,10799,0.020510559901595116,0.9687488079071045,,
23,,10849,0.08278590440750122,0.7184215784072876,,
23,,10899,0.09860225021839142,0.8293723464012146,,
23,,10949,0.14402462542057037,1.57428777217865,,
23,,10999,0.1068272814154625,1.0827912092208862,,
23,0.5645001530647278,11039,,,0.36306214332580566,0.3839755654335022
24,,11049,0.022029666230082512,1.1034862995147705,,
24,,11099,0.07364599406719208,0.7092869281768799,,
24,,11149,0.06430414319038391,0.8438246250152588,,
24,,11199,0.1692075878381729,0.871084451675415,,
24,,11249,0.10202997922897339,1.3061381578445435,,
24,,11299,0.14540009200572968,0.5485820174217224,,
24,,11349,0.01547707337886095,1.4615978002548218,,
24,,11399,0.10322633385658264,1.1716818809509277,,
24,,11449,0.028287388384342194,1.896314024925232,,
24,,11499,0.04041775315999985,0.9604013562202454,,
24,0.5650169253349304,11499,,,0.3443165719509125,0.46708762645721436
25,,11549,0.06439980864524841,1.569289207458496,,
25,,11599,0.03648176044225693,0.8140439391136169,,
25,,11649,0.10088583827018738,1.4658737182617188,,
25,,11699,0.16680921614170074,0.7926760315895081,,
25,,11749,0.02750982716679573,1.28450345993042,,
25,,11799,0.018545495346188545,1.0530413389205933,,
25,,11849,0.1508103758096695,0.786456286907196,,
25,,11899,0.027810674160718918,1.1150150299072266,,
25,,11949,0.03802919387817383,1.1961792707443237,,
25,0.5601189136505127,11959,,,0.40630924701690674,0.3833034634590149
26,,11999,0.02400922030210495,0.9335677027702332,,
26,,12049,0.15229225158691406,1.2771620750427246,,
26,,12099,0.023030517622828484,1.3580565452575684,,
26,,12149,0.017389168962836266,1.064718246459961,,
26,,12199,0.06048617511987686,0.8373647928237915,,
26,,12249,0.029840080067515373,1.1353535652160645,,
26,,12299,0.15669184923171997,0.6853212118148804,,
26,,12349,0.08407215774059296,1.0279892683029175,,
26,,12399,0.15232181549072266,0.4290797710418701,,
26,0.5525436401367188,12419,,,0.3246272802352905,0.5085508227348328
27,,12449,0.09577587246894836,0.951653242111206,,
27,,12499,0.03013584390282631,1.4719856977462769,,
27,,12549,0.05873493850231171,0.8133355975151062,,
27,,12599,0.07101479172706604,1.190549612045288,,
27,,12649,0.08283098042011261,1.0783089399337769,,
27,,12699,0.06451082974672318,0.8751046657562256,,
27,,12749,0.09916077554225922,0.9777566194534302,,
27,,12799,0.03694359213113785,1.3790788650512695,,
27,,12849,0.10961981117725372,0.577582597732544,,
27,0.5658655762672424,12879,,,0.3426482081413269,0.4711417555809021
28,,12899,0.056620899587869644,0.6060875654220581,,
28,,12949,0.07336167991161346,1.2408053874969482,,
28,,12999,0.015220760367810726,1.029944896697998,,
28,,13049,0.06105069816112518,0.958781898021698,,
28,,13099,0.07964479923248291,1.7268140316009521,,
28,,13149,0.016086788848042488,1.3220574855804443,,
28,,13199,0.12778541445732117,0.6904487013816833,,
28,,13249,0.06788627058267593,1.064023733139038,,
28,,13299,0.06164759024977684,0.7451181411743164,,
28,0.5532987117767334,13339,,,0.3382742404937744,0.4522247314453125
29,,13349,0.1676221340894699,1.1139357089996338,,
29,,13399,0.06031089276075363,1.817824363708496,,
29,,13449,0.027266129851341248,1.2185122966766357,,
29,,13499,0.04629131779074669,0.8745547533035278,,
29,,13549,0.03090878203511238,1.1752431392669678,,
29,,13599,0.04683384299278259,0.8785929679870605,,
29,,13649,0.028410062193870544,0.9151545763015747,,
29,,13699,0.020866217091679573,1.1119285821914673,,
29,,13749,0.02798839658498764,1.107677698135376,,
29,,13799,0.10761457681655884,1.3639010190963745,,
29,0.5609475374221802,13799,,,0.30239707231521606,0.4978306293487549
30,,13849,0.06775060296058655,0.4267691969871521,,
30,,13899,0.04009776934981346,1.1609044075012207,,
30,,13949,0.07279215008020401,0.7037647366523743,,
30,,13999,0.03633946180343628,1.4985241889953613,,
30,,14049,0.21349038183689117,1.0466060638427734,,
30,,14099,0.11796432733535767,0.7915948629379272,,
30,,14149,0.017945365980267525,1.4937947988510132,,
30,,14199,0.05012118071317673,1.191022276878357,,
30,,14249,0.08170457184314728,0.8293850421905518,,
30,0.568529486656189,14259,,,0.3403935134410858,0.4704211950302124
31,,14299,0.05423906445503235,1.130697250366211,,
31,,14349,0.3254433870315552,0.20343531668186188,,
31,,14399,0.28829237818717957,1.2355525493621826,,
31,,14449,0.031187256798148155,1.095786452293396,,
31,,14499,0.08843933790922165,1.4404876232147217,,
31,,14549,0.6992863416671753,0.581635594367981,,
31,,14599,0.01600138284265995,1.210308313369751,,
31,,14649,0.12068289518356323,2.5707154273986816,,
31,,14699,0.02701311931014061,1.4704480171203613,,
31,0.5695206522941589,14719,,,0.2979503870010376,0.5246376991271973
32,,14749,0.119069404900074,0.9018195867538452,,
32,,14799,0.036925699561834335,1.4673492908477783,,
32,,14849,0.03845589607954025,1.3337550163269043,,
32,,14899,0.19641812145709991,1.061079978942871,,
32,,14949,0.09524711966514587,0.8978951573371887,,
32,,14999,0.0158393532037735,1.192917823791504,,
32,,15049,0.15754291415214539,0.7382324934005737,,
32,,15099,0.036995306611061096,1.0776069164276123,,
32,,15149,0.03380132466554642,0.6829102039337158,,
32,0.5618852376937866,15179,,,0.35271334648132324,0.43094944953918457
33,,15199,0.050101861357688904,1.0458309650421143,,
33,,15249,0.06672313064336777,1.0711925029754639,,
33,,15299,0.04268712177872658,1.4267628192901611,,
33,,15349,0.022769484668970108,1.2696938514709473,,
33,,15399,0.04439162090420723,1.5151512622833252,,
33,,15449,0.014522027224302292,1.202579379081726,,
33,,15499,0.0969938412308693,1.0433974266052246,,
33,,15549,0.05351317673921585,0.9061762690544128,,
33,,15599,0.03540753945708275,1.6085909605026245,,
33,0.5557644367218018,15639,,,0.32808783650398254,0.3892896771430969
34,,15649,0.03144204616546631,0.8651853203773499,,
34,,15699,0.07144810259342194,1.0888882875442505,,
34,,15749,0.028168870136141777,1.4479615688323975,,
34,,15799,0.06266160309314728,0.8923536539077759,,
34,,15849,0.015526942908763885,1.036241054534912,,
34,,15899,0.06481574475765228,0.7507946491241455,,
34,,15949,0.020292675122618675,1.1349124908447266,,
34,,15999,0.13531643152236938,1.0021567344665527,,
34,,16049,0.04179660603404045,1.2426021099090576,,
34,,16099,0.10401870310306549,0.6782503128051758,,
34,0.5601590275764465,16099,,,0.39168697595596313,0.30589354038238525
35,,16149,0.117173932492733,1.8152495622634888,,
35,,16199,0.019067009910941124,0.7498361468315125,,
35,,16249,0.059531938284635544,0.6180292963981628,,
35,,16299,0.02548140287399292,1.3118468523025513,,
35,,16349,0.040191616863012314,1.6271915435791016,,
35,,16399,0.01782922074198723,1.1862753629684448,,
35,,16449,0.04711058735847473,0.8875697255134583,,
35,,16499,0.13758523762226105,1.4730653762817383,,
35,,16549,0.2672644257545471,0.4431195557117462,,
35,0.5538756251335144,16559,,,0.36068397760391235,0.5465383529663086
36,,16599,0.043757177889347076,0.9245457649230957,,
36,,16649,0.016102539375424385,0.9430887699127197,,
36,,16699,0.05348924547433853,0.808003842830658,,
36,,16749,0.017892776057124138,1.0101463794708252,,
36,,16799,0.022881150245666504,1.3521255254745483,,
36,,16849,0.09922812879085541,0.7147475481033325,,
36,,16899,0.04544895887374878,0.9213385581970215,,
36,,16949,0.02015426754951477,1.350926399230957,,
36,,16999,0.027157049626111984,0.8321384191513062,,
36,0.5544458031654358,17019,,,0.3178677558898926,0.41234880685806274
37,,17049,0.03222944587469101,1.0042157173156738,,
37,,17099,0.0184016153216362,0.9660226702690125,,
37,,17149,0.02272145263850689,1.3120757341384888,,
37,,17199,0.16004174947738647,0.409320592880249,,
37,,17249,0.01768352836370468,1.068286418914795,,
37,,17299,0.029562033712863922,1.0832024812698364,,
37,,17349,0.03989291936159134,1.2202174663543701,,
37,,17399,0.03141782432794571,1.0462068319320679,,
37,,17449,0.0643177479505539,0.7698415517807007,,
37,0.5862192511558533,17479,,,0.3575320541858673,0.2948998808860779
38,,17499,0.043726153671741486,0.6801018714904785,,
38,,17549,0.022153891623020172,0.9687542915344238,,
38,,17599,0.02224583923816681,1.1480433940887451,,
38,,17649,0.014341956004500389,1.0610100030899048,,
38,,17699,0.04171658679842949,1.1510326862335205,,
38,,17749,0.029077617451548576,1.1003233194351196,,
38,,17799,0.015887970104813576,1.042485237121582,,
38,,17849,0.04835951700806618,1.1741828918457031,,
38,,17899,0.07705240696668625,0.8224027156829834,,
38,0.5611991882324219,17939,,,0.3389725387096405,0.4900507926940918
39,,17949,0.12764570116996765,0.7963300347328186,,
39,,17999,0.11223761737346649,1.3864794969558716,,
39,,18049,0.013754857704043388,0.9891787171363831,,
39,,18099,0.05775219947099686,1.1155059337615967,,
39,,18149,0.031275488436222076,1.1394751071929932,,
39,,18199,0.051185138523578644,0.8604352474212646,,
39,,18249,0.026665033772587776,1.2529319524765015,,
39,,18299,0.03075942024588585,0.926084578037262,,
39,,18349,0.08200456947088242,1.1427428722381592,,
39,,18399,0.08727048337459564,1.1361417770385742,,
39,0.570335865020752,18399,,,0.3392615020275116,0.46228140592575073
40,,18449,0.11128074675798416,0.5829856991767883,,
40,,18499,0.05367179214954376,0.9326217174530029,,
40,,18549,0.025317121297121048,0.937067985534668,,
40,,18599,0.029471218585968018,1.0836089849472046,,
40,,18649,0.02839254029095173,1.1534759998321533,,
40,,18699,0.04359736293554306,0.7250275611877441,,
40,,18749,0.016625292599201202,0.9912264347076416,,
40,,18799,0.054433561861515045,0.7309384346008301,,
40,,18849,0.1238945946097374,0.7083110213279724,,
40,0.5780737996101379,18859,,,0.3521338105201721,0.34212353825569153
41,,18899,0.016028717160224915,1.1707298755645752,,
41,,18949,0.03077716752886772,1.356040596961975,,
41,,18999,0.20797717571258545,1.6031734943389893,,
41,,19049,0.04094741493463516,1.327265739440918,,
41,,19099,0.025254644453525543,1.0593492984771729,,
41,,19149,0.05348145216703415,0.8945876359939575,,
41,,19199,0.02444891631603241,1.4071619510650635,,
41,,19249,0.057511430233716965,1.1237640380859375,,
41,,19299,0.0404510572552681,1.2657105922698975,,
41,0.5761582255363464,19319,,,0.3738665282726288,0.3236865699291229
42,,19349,0.07997167855501175,1.0292901992797852,,
42,,19399,0.07056239247322083,1.054100751876831,,
42,,19449,0.06218189746141434,1.2107585668563843,,
42,,19499,0.050397492945194244,1.4432861804962158,,
42,,19549,0.04773298650979996,1.3081092834472656,,
42,,19599,0.03540438041090965,1.0004452466964722,,
42,,19649,0.03653417527675629,0.9956039190292358,,
42,,19699,0.11758723855018616,1.1027190685272217,,
42,,19749,0.07052309811115265,0.9389953017234802,,
42,0.5756281018257141,19779,,,0.35410717129707336,0.3601245582103729
43,,19799,0.024297401309013367,1.260730266571045,,
43,,19849,0.012501914985477924,1.5647541284561157,,
43,,19899,0.021788358688354492,1.3625469207763672,,
43,,19949,0.011250247247517109,1.0116775035858154,,
43,,19999,0.039902281016111374,0.948491096496582,,
43,,20049,0.10669118165969849,0.5369021892547607,,
43,,20099,0.09271924942731857,1.2579654455184937,,
43,,20149,0.027927694842219353,1.2067124843597412,,
43,,20199,0.09800295531749725,0.6159241199493408,,
43,0.5765925645828247,20239,,,0.34986501932144165,0.3198204040527344
44,,20249,0.05292535573244095,1.4991803169250488,,
44,,20299,0.09627003967761993,1.1783671379089355,,
44,,20349,0.0313555933535099,1.8703265190124512,,
44,,20399,0.023224253207445145,1.1048842668533325,,
44,,20449,0.020681804046034813,1.036047339439392,,
44,,20499,0.08384867012500763,1.4408512115478516,,
44,,20549,0.052313484251499176,1.208156943321228,,
44,,20599,0.02443229779601097,0.9832067489624023,,
44,,20649,0.019028494134545326,0.9075038433074951,,
44,,20699,0.07415628433227539,0.8325908184051514,,
44,0.5845821499824524,20699,,,0.35759279131889343,0.3992132246494293
45,,20749,0.11047148704528809,0.7195655107498169,,
45,,20799,0.08053778111934662,1.4878467321395874,,
45,,20849,0.058015938848257065,0.8049074411392212,,
45,,20899,0.023651279509067535,1.0222399234771729,,
45,,20949,0.04221537709236145,0.8954482078552246,,
45,,20999,0.025188513100147247,0.6115071773529053,,
45,,21049,0.020418638363480568,0.8506349921226501,,
45,,21099,0.06556784361600876,0.8703678846359253,,
45,,21149,0.01288302056491375,0.7901191711425781,,
45,0.5701799988746643,21159,,,0.3546482026576996,0.3875589668750763
46,,21199,0.016873199492692947,1.139164686203003,,
46,,21249,0.02025786228477955,0.9681904315948486,,
46,,21299,0.029023123905062675,1.2827832698822021,,
46,,21349,0.02223019488155842,0.7607223987579346,,
46,,21399,0.04033220186829567,0.8181028366088867,,
46,,21449,0.15740810334682465,0.5855566263198853,,
46,,21499,0.03492267429828644,0.8456312417984009,,
46,,21549,0.022451981902122498,1.1276047229766846,,
46,,21599,0.03535614535212517,0.9780901670455933,,
46,0.5624287128448486,21619,,,0.36688145995140076,0.45737358927726746
47,,21649,0.03811929374933243,0.9213940501213074,,
47,,21699,0.05275356024503708,0.8748371601104736,,
47,,21749,0.00901780091226101,1.0944536924362183,,
47,,21799,0.03022240288555622,1.0552327632904053,,
47,,21849,0.025284800678491592,0.9639832973480225,,
47,,21899,0.027317611500620842,0.8887977004051208,,
47,,21949,0.04454350844025612,1.04988694190979,,
47,,21999,0.0379326194524765,1.0176759958267212,,
47,,22049,0.01795370876789093,1.27358078956604,,
47,0.5737459659576416,22079,,,0.3657885491847992,0.2734929919242859
48,,22099,0.02835807204246521,1.3393514156341553,,
48,,22149,0.028148766607046127,1.2546812295913696,,
48,,22199,0.021454069763422012,1.2897335290908813,,
48,,22249,0.04644410312175751,0.867997407913208,,
48,,22299,0.018432915210723877,0.9938489198684692,,
48,,22349,0.022163009271025658,0.819449782371521,,
48,,22399,0.0096370168030262,0.9618781805038452,,
48,,22449,0.09188278764486313,1.0391267538070679,,
48,,22499,0.01713370531797409,1.1023411750793457,,
48,0.5561787486076355,22539,,,0.3846493661403656,0.389335572719574
49,,22549,0.017855916172266006,0.8917161226272583,,
49,,22599,0.0937817394733429,0.8316771388053894,,
49,,22649,0.025438087061047554,1.1369777917861938,,
49,,22699,0.020419584587216377,1.128536581993103,,
49,,22749,0.011287994682788849,1.367361307144165,,
49,,22799,0.21896427869796753,1.0520721673965454,,
49,,22849,0.019350145012140274,1.6604093313217163,,
49,,22899,0.09828495979309082,1.128804326057434,,
49,,22949,0.0647822767496109,0.7636210918426514,,
49,,22999,0.017663294449448586,0.6263625025749207,,
49,0.5644667744636536,22999,,,0.40770870447158813,0.2837304174900055
50,,23049,0.021842679008841515,0.9315801858901978,,
50,,23099,0.031525868922472,0.9390507936477661,,
50,,23149,0.04709494486451149,0.9403029084205627,,
50,,23199,0.10289835929870605,1.1695541143417358,,
50,,23249,0.07240088284015656,1.403445839881897,,
50,,23299,0.012726841494441032,1.1490777730941772,,
50,,23349,0.03599897027015686,0.8973945379257202,,
50,,23399,0.0903380811214447,1.0734124183654785,,
50,,23449,0.029597574844956398,1.0522441864013672,,
50,0.5704584121704102,23459,,,0.38070061802864075,0.31122156977653503
