epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,49,0.6898930072784424,3.2353005409240723,,,
0,99,0.9618821144104004,1.9740537405014038,,,
0,149,0.9075108766555786,1.6999735832214355,,,
0,199,0.7788690328598022,2.344104051589966,,,
0,249,0.7867141962051392,1.6796475648880005,,,
0,299,1.2413501739501953,0.8384232521057129,,,
0,349,1.0690656900405884,1.3168095350265503,,,
0,399,1.1486839056015015,1.063357949256897,,,
0,449,0.8937056064605713,1.1329784393310547,,,
0,459,,,0.47036835666711974,1.452515721321106,0.6549378633499146
1,499,1.2256033420562744,1.0706603527069092,,,
1,549,0.8698707818984985,1.4927592277526855,,,
1,599,0.8713537454605103,1.56050705909729,,,
1,649,0.817152738571167,1.6604712009429932,,,
1,699,0.9202921390533447,1.534703016281128,,,
1,749,0.8726341724395752,1.4142506122589111,,,
1,799,1.0954101085662842,1.0406432151794434,,,
1,849,1.0022132396697998,0.9178824424743652,,,
1,899,0.9961816072463989,1.0417745113372803,,,
1,919,,,0.5906619546010602,1.416290521621704,0.7756031155586243
2,949,1.0938338041305542,0.9457358121871948,,,
2,999,0.9676053524017334,1.2122323513031006,,,
2,1049,0.9390483498573303,1.2860777378082275,,,
2,1099,1.1068369150161743,0.8854050636291504,,,
2,1149,0.9598668217658997,1.4610710144042969,,,
2,1199,1.107151746749878,1.130730390548706,,,
2,1249,1.1285817623138428,1.0936686992645264,,,
2,1299,1.1126899719238281,0.8877110481262207,,,
2,1349,1.163714051246643,0.8987473249435425,,,
2,1379,,,0.33756966154682616,1.6070798635482788,0.63217693567276
3,1399,1.0913218259811401,1.1106524467468262,,,
3,1449,1.4630208015441895,0.747240424156189,,,
3,1499,1.2934397459030151,0.9525892734527588,,,
3,1549,1.1486061811447144,1.0250660181045532,,,
3,1599,1.1734051704406738,1.0854133367538452,,,
3,1649,1.1888991594314575,0.9569339752197266,,,
3,1699,1.399896502494812,0.860044002532959,,,
3,1749,1.3145197629928589,0.8193768262863159,,,
3,1799,1.2062965631484985,0.8754265308380127,,,
