epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0,49,0.9867429733276367,1.6206247806549072,,,
0,99,0.8348771333694458,1.6287068128585815,,,
0,149,0.8988919258117676,1.5652941465377808,,,
0,199,1.1382503509521484,0.9509261846542358,,,
0,249,0.8898220658302307,1.4302177429199219,,,
0,299,0.8968533873558044,1.5324432849884033,,,
0,349,1.236685037612915,0.8960705995559692,,,
0,399,1.0651201009750366,1.2726951837539673,,,
0,449,0.8788825869560242,1.682922124862671,,,
0,459,,,0.4857278782112274,1.4871007204055786,0.9286472797393799
1,499,1.002258062362671,1.5419374704360962,,,
1,549,1.1237568855285645,0.9148907661437988,,,
1,599,0.9666118621826172,1.086308240890503,,,
1,649,1.3282032012939453,0.8879472613334656,,,
1,699,1.1059231758117676,1.2228038311004639,,,
1,749,1.236405849456787,0.800318717956543,,,
1,799,1.027435541152954,1.06851327419281,,,
1,849,1.0917890071868896,0.9455163478851318,,,
1,899,1.1672993898391724,1.0829834938049316,,,
1,919,,,0.4228625798559195,1.5389755964279175,0.6920461654663086
2,949,0.8370153903961182,1.5054512023925781,,,
2,999,0.9652201533317566,1.3192431926727295,,,
2,1049,1.1660747528076172,0.7917510271072388,,,
2,1099,1.1609418392181396,0.8195397257804871,,,
2,1149,0.8981955647468567,1.349055528640747,,,
2,1199,1.3307907581329346,0.7842365503311157,,,
2,1249,0.9964033365249634,1.1473112106323242,,,
2,1299,1.2184019088745117,0.9758410453796387,,,
2,1349,1.165930986404419,1.035264253616333,,,
2,1379,,,0.6400706809840968,1.2296087741851807,0.8712897300720215
3,1399,1.1629559993743896,1.098610758781433,,,
3,1449,1.135414958000183,1.13323175907135,,,
3,1499,1.2252728939056396,0.9805169701576233,,,
3,1549,1.1187539100646973,1.1864478588104248,,,
3,1599,1.1047910451889038,1.0388784408569336,,,
3,1649,1.0639503002166748,1.4285640716552734,,,
3,1699,1.0070693492889404,0.9664312601089478,,,
3,1749,1.1743816137313843,0.8312517404556274,,,
3,1799,1.3112481832504272,0.8636459708213806,,,
3,1839,,,0.6571972271306239,1.3069690465927124,0.835588812828064
4,1849,1.1190011501312256,1.1521570682525635,,,
4,1899,1.264233946800232,1.1404082775115967,,,
4,1949,1.194282054901123,0.883739709854126,,,
4,1999,1.3080825805664062,0.8199015259742737,,,
4,2049,1.3646471500396729,1.2113361358642578,,,
4,2099,1.2733261585235596,0.8296651840209961,,,
4,2149,1.2386868000030518,0.7961758375167847,,,
4,2199,1.1609010696411133,1.1715118885040283,,,
4,2249,1.2213311195373535,0.9725010395050049,,,
4,2299,1.2847845554351807,0.946167528629303,,,
4,2299,,,0.6253907842870735,1.3020085096359253,0.936492383480072
5,2349,1.2803504467010498,0.9251708984375,,,
5,2399,1.1060551404953003,1.1865278482437134,,,
5,2449,0.9992213249206543,1.387038230895996,,,
5,2499,1.121373176574707,1.0204169750213623,,,
5,2549,1.303614854812622,0.9071575403213501,,,
5,2599,1.3390231132507324,0.7503362894058228,,,
5,2649,1.2816600799560547,0.8680689334869385,,,
5,2699,1.0340588092803955,1.1757159233093262,,,
5,2749,1.1126182079315186,1.3345775604248047,,,
5,2759,,,0.6137012369172217,1.3050531148910522,0.980170726776123
6,2799,1.2652572393417358,1.0548427104949951,,,
6,2849,1.286611795425415,0.7330992221832275,,,
