epoch,step,train_discriminator_loss,train_generator_loss,validation_discriminator_loss,validation_generator_loss
0,49,0.08587252348661423,1.4072346687316895,,
0,99,0.05980931594967842,0.7404993772506714,,
0,149,0.19697779417037964,0.9127369523048401,,
0,199,0.04150842875242233,1.037092924118042,,
0,249,0.01606283150613308,1.2222981452941895,,
0,299,0.5867999792098999,2.783158540725708,,
0,349,0.12260711193084717,1.8304166793823242,,
0,399,0.06552202999591827,0.9464882612228394,,
0,449,0.04356924071907997,1.3649685382843018,,
0,459,,,0.2656957805156708,0.7082363367080688
1,499,0.03031112253665924,1.1091687679290771,,
1,549,0.06415565311908722,0.8399868607521057,,
1,599,0.017731716856360435,1.0395145416259766,,
1,649,0.02468201518058777,0.926534116268158,,
1,699,0.05123594030737877,1.4772472381591797,,
1,749,0.026543935760855675,0.9399985074996948,,
1,799,0.028072908520698547,1.1765551567077637,,
1,849,0.027745094150304794,1.0665642023086548,,
1,899,0.03467757999897003,1.434955358505249,,
1,919,,,0.4292025566101074,0.22338461875915527
2,949,0.02452610805630684,1.3412376642227173,,
2,999,0.025250041857361794,1.4173930883407593,,
2,1049,0.024400882422924042,1.192251443862915,,
2,1099,0.06814500689506531,0.8552083969116211,,
2,1149,0.17664699256420135,0.5398909449577332,,
2,1199,0.03815767914056778,1.1214765310287476,,
2,1249,0.07332755625247955,1.0302619934082031,,
2,1299,0.1743192970752716,0.9416441917419434,,
2,1349,0.1444074511528015,1.854149580001831,,
2,1379,,,0.32190626859664917,0.605415940284729
3,1399,0.12384539842605591,0.7452822923660278,,
3,1449,0.04526938870549202,1.5758163928985596,,
3,1499,0.05994753539562225,1.251895546913147,,
3,1549,0.03768004849553108,1.0342934131622314,,
3,1599,0.12194862216711044,2.1790852546691895,,
3,1649,0.11350077390670776,0.6801919937133789,,
3,1699,0.050466082990169525,1.066821813583374,,
3,1749,0.08243996649980545,1.154728889465332,,
3,1799,0.12074745446443558,0.9051814079284668,,
3,1839,,,0.252890020608902,0.6137933135032654
4,1849,0.08257220685482025,1.9441192150115967,,
4,1899,0.06319236755371094,0.9358170032501221,,
4,1949,0.168748140335083,0.7722950577735901,,
4,1999,0.05662771314382553,1.1094496250152588,,
4,2049,0.15581583976745605,1.010534644126892,,
4,2099,0.09205178916454315,0.9487885236740112,,
4,2149,0.0853605642914772,0.8121979236602783,,
4,2199,0.09051571041345596,1.2828922271728516,,
4,2249,0.18445801734924316,0.7591617107391357,,
4,2299,0.09387963265180588,0.8770368695259094,,
4,2299,,,0.33371400833129883,0.638616681098938
5,2349,0.11891011893749237,1.3692200183868408,,
5,2399,0.18281342089176178,1.497148036956787,,
5,2449,0.1253928244113922,1.2040417194366455,,
5,2499,0.10925979912281036,1.1893631219863892,,
5,2549,0.07847384363412857,1.3194665908813477,,
5,2599,0.11524360626935959,1.6761982440948486,,
5,2649,0.060702428221702576,1.5050053596496582,,
5,2699,0.07715313881635666,0.9292751550674438,,
5,2749,0.16789701581001282,0.8391206860542297,,
5,2759,,,0.33757641911506653,0.6227754950523376
6,2799,0.16436712443828583,0.8694214224815369,,
6,2849,0.12101087719202042,0.8633437752723694,,
6,2899,0.2665190100669861,0.712916374206543,,
6,2949,0.14570358395576477,1.0743697881698608,,
6,2999,0.1081293374300003,1.2601370811462402,,
6,3049,0.08131740242242813,1.575809121131897,,
6,3099,0.0685107558965683,1.1635562181472778,,
6,3149,0.3602057695388794,0.6634329557418823,,
6,3199,0.2768603265285492,1.2248128652572632,,
6,3219,,,0.3760737180709839,0.7162981033325195
7,3249,0.20200875401496887,1.3875985145568848,,
7,3299,0.08957448601722717,1.0412592887878418,,
7,3349,0.1434471756219864,0.7839870452880859,,
7,3399,0.10048370063304901,1.0165598392486572,,
7,3449,0.138990119099617,0.5972400903701782,,
7,3499,0.08441659808158875,0.9222097396850586,,
7,3549,0.04369613528251648,1.1808855533599854,,
7,3599,0.14899452030658722,0.9327945709228516,,
7,3649,0.38004475831985474,0.6898249387741089,,
7,3679,,,0.37340760231018066,0.4186113178730011
8,3699,0.03411933779716492,1.1587700843811035,,
8,3749,0.07375824451446533,0.9395235180854797,,
8,3799,0.07847687602043152,1.1103929281234741,,
8,3849,0.07905735820531845,0.9239639043807983,,
8,3899,0.11040337383747101,0.569709837436676,,
8,3949,0.117810919880867,1.5061566829681396,,
8,3999,0.05140772461891174,1.0029819011688232,,
8,4049,0.04029545187950134,1.1755105257034302,,
8,4099,0.03411642834544182,1.1255502700805664,,
8,4139,,,0.33385831117630005,0.5339303612709045
9,4149,0.11199677735567093,1.8993319272994995,,
9,4199,0.058285392820835114,1.0561182498931885,,
9,4249,0.0992293506860733,1.0717653036117554,,
9,4299,0.14920471608638763,1.0564684867858887,,
9,4349,0.11419948935508728,0.560490608215332,,
9,4399,0.18331317603588104,1.0731498003005981,,
9,4449,0.06765484809875488,1.1556949615478516,,
9,4499,0.10463546216487885,0.8900907039642334,,
9,4549,0.025105737149715424,1.116257667541504,,
9,4599,0.09039510786533356,1.8688009977340698,,
9,4599,,,0.3557213842868805,0.46688875555992126
10,4649,0.03626219555735588,1.2895336151123047,,
10,4699,0.09938734024763107,1.3425908088684082,,
10,4749,0.07861411571502686,0.9219892024993896,,
10,4799,0.03934503346681595,1.461761713027954,,
10,4849,0.10480964183807373,1.4264411926269531,,
10,4899,0.031232202425599098,1.3707606792449951,,
10,4949,0.03396992385387421,1.4024572372436523,,
10,4999,0.12636877596378326,1.5467021465301514,,
10,5049,0.032209306955337524,0.9253200888633728,,
10,5059,,,0.3506945073604584,0.5854809880256653
11,5099,0.021436061710119247,1.4160457849502563,,
11,5149,0.03933560848236084,0.802213728427887,,
11,5199,0.10597045719623566,1.5854942798614502,,
11,5249,0.0450453981757164,0.9238422513008118,,
11,5299,0.12756001949310303,0.5802345275878906,,
11,5349,0.0513061061501503,1.0420169830322266,,
11,5399,0.0964328944683075,1.2248704433441162,,
11,5449,0.04628818482160568,1.7009577751159668,,
11,5499,0.13250207901000977,0.6446657180786133,,
11,5519,,,0.29475849866867065,0.5023339986801147
12,5549,0.05005510523915291,1.1673593521118164,,
